Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Average Watts,Calories,Average Temperature,Relative Effort.1,Total Work,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,From Upload,Grade Adjusted Distance,Bike,Gear,Flagged,Average Elapsed Speed,Dirt Distance,Total Steps
7282827136,"9 Jun 2022, 22:10:18",Morning Run,Run,2041,6.33,175.0,58.0,False,,activities/7757681068.fit.gz,,,2041.0,2041.0,6334.14013671875,4.837988376617432,3.1034493446350098,4.0,3.0,5.0,10.399999618530272,6.617117881774902,-0.0663073435425758,87.0,84.3267822265625,,156.07518005371094,257.8280029296875,530.0,,58.0,526462.0,,258.0,2041.0,,,0.0,1.0,6344.10009765625,,5557176.0,0.0,3.1034493446350098,0.0,
7294558009,"11 Jun 2022, 21:30:22",Cairns 70.3 Ride,Ride,9729,91.16,190.0,190.0,False,Scultura 5000,activities/7770537521.fit.gz,,8.0,9729.0,9729.0,91162.1953125,17.735937118530273,9.370150566101074,467.3999938964844,422.0,10.199999809265137,64.5999984741211,9.331719398498535,0.0030714489985257,113.0,83.01460266113281,,145.22048950195312,187.7210693359375,2390.0,,190.0,1824673.0,,195.0,9730.0,0.0,,0.0,1.0,,6699863.0,,0.0,9.370150566101074,0.0,
7304603466,"13 Jun 2022, 23:04:27",Morning Run,Run,3490,10.11,179.0,64.0,False,,activities/7781515499.fit.gz,,,3490.0,3483.0,10109.8896484375,3.233984470367432,2.902638435363769,2.400000095367432,5.800000190734863,6.0,11.100000381469728,35.398231506347656,-0.0336304381489753,86.0,84.33927154541016,,147.38523864746094,239.25222778320312,919.406494140625,,64.0,,,239.0,3491.0,,,0.0,1.0,10112.0,,5557176.0,0.0,2.8968164920806885,0.0,
7326846883,"18 Jun 2022, 03:40:42",Afternoon Ride,Ride,8877,60.7,165.0,66.0,False,Scultura 5000,activities/7805786900.fit.gz,,8.0,8877.0,8384.0,60702.03125,12.367968559265137,7.240223407745361,168.0,193.0,18.799999237060547,51.400001525878906,6.139092445373535,-0.0023063472472131,231.0,67.05963897705078,,125.5540771484375,143.40463256835938,1190.0,12.0,66.0,1190271.0,,149.0,8878.0,,,0.0,1.0,,6699863.0,,0.0,6.83812427520752,6.300000190734863,
7331731378,"16 Jun 2022, 00:36:29",Morning Run,Run,4200,12.77,183.0,198.0,False,,activities/7811164567.fit.gz,,,4200.0,4097.0,12770.0,4.199999809265137,3.116914749145508,0.0,0.0,6.0,6.0,8.074349192998143e-15,0.0,88.0,84.652587890625,,167.3029022216797,256.2138061523437,1161.0780029296875,,198.0,,,254.0,4201.0,,,0.0,1.0,12770.0,,5557176.0,0.0,3.040476083755493,0.0,
7331731458,"19 Jun 2022, 00:13:34",Morning Run,Run,5917,18.0,185.0,361.0,False,,activities/7811164634.fit.gz,,,5917.0,5914.0,18008.0,4.0,3.044977903366089,84.92233276367188,84.5223388671875,5.5,18.700000762939453,42.30769348144531,0.0022212350741028,87.0,83.99746704101562,,174.84629821777344,250.5240173339844,1653.640625,,361.0,,,251.0,5918.0,,,0.0,1.0,18187.400390625,,5557176.0,0.0,3.0434341430664062,1254.0,
7338081082,"20 Jun 2022, 07:21:01",Afternoon Run,Run,4560,13.03,209.0,280.0,False,,activities/7818177817.fit.gz,,,4560.0,4453.0,13034.0,3.799999952316284,2.927015542984009,133.47882080078125,129.37881469726562,6.800000190734863,43.29999923706055,24.0,0.0314561910927295,87.0,82.9065170288086,,183.23724365234372,245.57200622558597,1211.303466796875,,280.0,,,245.0,4561.0,,,0.0,1.0,13322.400390625,,5557176.0,0.0,2.8583333492279053,3656.0,
7342968310,"21 Jun 2022, 03:47:30",Afternoon Ride,Ride,7960,61.09,144.0,26.0,False,Scultura 5000,activities/7823514221.fit.gz,,8.0,7960.0,7707.0,61092.66015625,18.3859977722168,7.926905632019043,12.0,12.0,63.79999923706055,77.5999984741211,5.835851192474365,-0.007856922224164,148.0,70.44878387451172,,115.4710464477539,168.58164978027344,1291.0,10.0,26.0,1291486.0,,172.0,7961.0,,,0.0,1.0,,6699863.0,,0.0,7.674957275390625,0.0,
7349107568,"22 Jun 2022, 06:57:44",Afternoon Run,Run,4616,13.23,184.0,189.0,False,,activities/7830190484.fit.gz,,,4616.0,4413.0,13230.0,4.0,2.997960567474365,133.00816345214844,134.2081756591797,8.399999618530273,43.29999923706055,48.0,-0.0090702949091792,87.0,83.42416381835938,,163.05508422851562,248.9979553222656,1225.9056396484375,,189.0,,,245.0,4617.0,,,0.0,1.0,13483.0,,5557176.0,0.0,2.8661179542541504,4364.0,
7353740063,"23 Jun 2022, 00:21:46",Morning Ride,Ride,8368,61.09,183.0,47.0,False,Scultura 5000,activities/7835234248.fit.gz,,8.0,8368.0,8169.0,61092.73046875,12.517969131469728,7.4786057472229,175.0,187.0,-82.4000015258789,-49.0,6.44162654876709,0.0108032468706369,141.0,70.94178771972656,,116.28819274902344,163.27345275878906,1320.0,13.0,47.0,1319685.0,,169.0,8369.0,,,0.0,1.0,,6699863.0,,0.0,7.300756454467773,0.0,
7358446716,"23 Jun 2022, 22:23:33",Morning Run,Run,4151,12.46,180.0,246.0,False,,activities/7840384459.fit.gz,,,4151.0,4133.0,12466.0,4.199999809265137,3.016211032867432,66.9333724975586,69.03337097167969,3.0,18.700000762939453,47.77777862548828,-0.0168458204716444,87.0,83.5744400024414,,174.4019775390625,250.08688354492188,1146.7396240234375,,246.0,,,250.0,4152.0,,,0.0,1.0,12612.2998046875,,5557176.0,0.0,3.003131866455078,541.0,
7443417158,"10 Jul 2022, 01:30:25",Lunch Run,Run,6121,17.13,173.0,57.0,False,,activities/7933563533.fit.gz,,,6121.0,6015.0,17136.220703125,5.176001071929932,2.848914384841919,10.0,9.0,28.600000381469727,49.20000076293945,7.812313556671143,0.1085420250892639,86.0,82.88031768798828,,139.4474639892578,238.22373962402344,1357.0,,57.0,1426681.0,,235.0,6120.0,,,0.0,1.0,17210.69921875,,5557176.0,0.0,2.799578666687012,353.29998779296875,
7454285669,"12 Jul 2022, 01:29:38",Lunch Run,Run,2917,8.68,184.0,58.0,False,,activities/7945513461.fit.gz,,,2917.0,2917.0,8679.2705078125,9.78874969482422,2.975409746170044,33.0,31.0,122.1999969482422,135.60000610351562,9.107281684875488,0.0506955236196517,96.0,83.71195220947266,,149.60006713867188,240.0142517089844,741.0,,58.0,698722.0,,241.0,2916.0,,,0.0,1.0,8737.900390625,,5557176.0,0.0,2.975409746170044,2.700000047683716,
7455278575,"12 Jul 2022, 07:06:23",Afternoon Ride,Ride,5748,25.84,145.0,41.0,False,Scultura 5000,activities/7946594169.fit.gz,,8.0,5748.0,5748.0,25840.259765625,6.276171684265137,4.4955220222473145,0.0,,,,0.0,0.0,95.0,73.03007507324219,,129.3717803955078,146.9476318359375,876.0,13.0,41.0,845041.0,,153.0,5749.0,,,0.0,1.0,,6699863.0,,0.0,4.4955220222473145,0.0,
7662948883,"19 Aug 2022, 07:13:53",Afternoon Run,Run,2963,8.57,178.0,105.0,False,,activities/8177107276.fit.gz,,,2963.0,2963.0,8569.2099609375,5.709997653961182,2.8920722007751465,92.0,89.0,22.600000381469727,54.59999847412109,11.025275230407717,0.0280072446912527,86.0,82.74019622802734,,161.22911071777344,237.7040557861328,817.0,,105.0,704244.0,,238.0,2963.0,,,0.0,1.0,8700.2001953125,,5557176.0,0.0,2.8920722007751465,6999.2001953125,
7667238390,"20 Aug 2022, 01:04:24",Lunch Ride,Ride,11632,80.49,136.0,34.0,False,Scultura 5000,activities/8181941622.fit.gz,,8.0,11632.0,11078.0,80489.3984375,13.225997924804688,7.265697479248047,175.0,200.0,35.20000076293945,67.80000305175781,6.464630126953125,-0.0178905520588159,151.0,69.04634857177734,,110.7091293334961,155.13230895996094,1706.0,11.0,34.0,1705686.0,,159.0,11633.0,,,0.0,1.0,,6699863.0,,0.0,6.919652462005615,910.5999755859376,
7672614632,"21 Aug 2022, 00:27:43",Morning Run,Run,5175,13.84,180.0,98.0,False,,activities/8188025222.fit.gz,,,5175.0,4900.0,13840.009765625,8.151995658874512,2.8244917392730717,16.0,11.0,-0.4000000059604645,9.600000381469728,6.472492218017578,0.046242743730545,87.0,83.8471450805664,,144.83676147460938,234.96343994140625,1184.0,,98.0,1140910.0,,227.0,5175.0,,,0.0,1.0,13891.900390625,,5557176.0,0.0,2.6743979454040527,319.70001220703125,
7683829002,"23 Aug 2022, 00:36:56",Morning Ride,Ride,5013,34.93,159.0,25.0,False,Scultura 5000,activities/8200726217.fit.gz,,8.0,5013.0,4770.0,34931.58984375,11.627734184265137,7.323184490203857,12.0,13.0,31.0,41.400001525878906,7.358993053436279,-0.0022901885677129,157.0,67.06661224365234,,119.74526977539062,171.28355407714844,813.0,9.0,25.0,813144.0,,193.0,5014.0,,,0.0,1.0,,6699863.0,,0.0,6.96820068359375,0.0,
7684446846,"23 Aug 2022, 05:48:30",Afternoon Run,Run,2950,7.53,183.0,76.0,False,,activities/8201415688.fit.gz,,,2950.0,2728.0,7534.3095703125,13.82000732421875,2.761843681335449,63.0,60.0,-178.60000610351562,-162.60000610351562,15.252339363098145,-0.0265452321618795,97.0,81.15592956542969,,152.57757568359375,228.87152099609372,706.0,,76.0,615824.0,,223.0,2950.0,,,0.0,1.0,7656.89990234375,,5557176.0,0.0,2.5540032386779785,1116.0,
7689272575,"23 Aug 2022, 21:22:46",Morning Run,Run,5565,17.01,183.0,230.0,False,,activities/8206808651.fit.gz,,,5565.0,5565.0,17016.26953125,14.407470703125,3.057730436325073,64.0,81.0,-3.400000095367432,9.399999618530272,45.919281005859375,-0.034085027873516,87.0,84.38221740722656,,166.23501586914062,238.34808349609372,1647.0,,230.0,1323895.0,,236.0,5564.0,,,0.0,1.0,17124.5,,5557176.0,0.0,3.057730436325073,686.2000122070312,
7695757397,"25 Aug 2022, 01:06:24",Lunch Ride,Ride,6611,47.68,139.0,20.0,False,Scultura 5000,activities/8214044453.fit.gz,,8.0,6611.0,6473.0,47687.578125,12.538000106811523,7.367152690887451,13.0,5.0,59.20000076293945,69.4000015258789,6.097719669342041,0.0100655043497681,134.0,61.75154113769531,,112.36238098144533,158.5417938232422,1025.0,9.0,20.0,1025387.0,,165.0,6612.0,,,0.0,1.0,,6699863.0,,0.0,7.213368415832519,0.0,
7701293263,"26 Aug 2022, 02:40:08",Lunch Ride,Ride,3886,26.14,132.0,11.0,False,Scultura 5000,activities/8220461999.fit.gz,,8.0,3886.0,3746.0,26146.0390625,9.564062118530272,6.979722023010254,4.0,6.0,32.79999923706055,43.0,4.750633239746094,0.0022947967518121,157.0,62.90085220336914,,108.10102081298828,141.3274383544922,536.0,9.0,11.0,535981.0,,144.0,3887.0,,,0.0,1.0,,6699863.0,,0.0,6.728265285491943,0.0,
7706284081,"27 Aug 2022, 00:25:00",Morning Ride,Ride,13927,98.39,158.0,56.0,False,Scultura 5000,activities/8226100725.fit.gz,,8.0,13927.0,13215.0,98391.34375,13.032812118530272,7.445428848266602,160.0,182.0,40.400001525878906,82.19999694824219,6.180589199066162,0.0227662324905395,139.0,63.61667251586914,,117.89505004882812,154.3343048095703,2023.0,12.0,56.0,2023292.0,,160.0,13928.0,,,0.0,1.0,,6699863.0,,0.0,7.064790725708008,912.0,
7711856290,"28 Aug 2022, 00:10:40",Morning Run,Run,7634,22.64,183.0,189.0,False,,activities/8232407538.fit.gz,,,7634.0,7527.0,22647.529296875,5.228003025054932,3.008838653564453,49.0,44.0,-152.8000030517578,-132.8000030517578,7.462225437164307,0.0609338134527206,89.0,83.58003997802734,,150.25572204589844,261.8498229980469,1965.0,,189.0,1963782.0,,263.0,7634.0,,,0.0,1.0,22779.5,,5557176.0,0.0,2.9666662216186523,15022.400390625,
7722547986,"29 Aug 2022, 22:23:23",Morning Run,Run,3353,9.85,174.0,77.0,False,,activities/8244518631.fit.gz,,,3353.0,3353.0,9852.9501953125,8.085986137390137,2.9385476112365723,35.0,38.0,1.7999999523162842,10.199999809265137,9.90927791595459,-0.0223283376544713,93.0,83.7454605102539,,150.263916015625,243.14376831054688,830.0,,77.0,814890.0,,244.0,3352.0,,,0.0,1.0,9904.599609375,,5557176.0,0.0,2.9385476112365723,372.8999938964844,
7725098391,"30 Aug 2022, 09:59:14",Evening Ride,Ride,7434,63.39,188.0,93.0,False,Scultura 5000,activities/8247364368.fit.gz,,8.0,7434.0,7434.0,63389.69921875,17.278125762939453,8.526997566223145,0.0,,,,0.0,0.0,106.0,76.46715545654297,,136.24078369140625,161.48789978027344,1207.0,14.0,93.0,1201228.0,,175.0,7433.0,,,0.0,1.0,,6699863.0,,0.0,8.526997566223145,0.0,
7728280558,"30 Aug 2022, 21:38:49",Morning Run,Run,5625,15.62,177.0,37.0,False,,activities/8250903264.fit.gz,,,5625.0,5539.0,15622.080078125,8.705999374389648,2.8203792572021484,301.0,310.0,-169.1999969482422,-131.60000610351562,14.15093994140625,-0.0422479324042797,87.0,84.03316497802734,,112.07701110839844,252.5635528564453,893.0,,37.0,1394393.0,,255.0,5625.0,,,0.0,1.0,16263.900390625,,5557176.0,0.0,2.7772586345672607,11133.7001953125,
7735431363,"1 Sep 2022, 07:07:31",Afternoon Ride,Ride,7298,50.0,168.0,42.0,False,Scultura 5000,activities/8258899372.fit.gz,,8.0,7298.0,7298.0,50007.73828125,9.10400390625,6.85225248336792,0.0,,,,0.0,0.0,96.0,76.58683013916016,,127.07865142822266,153.8206329345703,1123.0,15.0,42.0,1122869.0,,155.0,7299.0,,,0.0,1.0,,6699863.0,,0.0,6.85225248336792,0.0,
7745077157,"3 Sep 2022, 01:49:50",Lunch Ride,Ride,13548,107.44,151.0,71.0,False,Scultura 5000,activities/8269844914.fit.gz,,8.0,13548.0,13360.0,107438.640625,11.907812118530272,8.041814804077148,14.0,10.0,16.600000381469727,31.399999618530277,16.395238876342773,0.0072599570266902,146.0,64.85718536376953,,123.81526947021484,170.13670349121094,2264.0,11.0,71.0,2263782.0,,179.0,13549.0,,,0.0,1.0,,6699863.0,,0.0,7.9302215576171875,0.0,
7745223884,"3 Sep 2022, 05:53:50",Afternoon Run,Run,2413,7.3,175.0,74.0,False,,activities/8270013584.fit.gz,,,2413.0,2413.0,7301.14013671875,7.305999755859375,3.025752305984497,32.0,34.0,-2.799999952316284,7.400000095367432,10.142127990722656,0.0164357889443635,85.0,82.2471694946289,,157.1118621826172,253.7959747314453,667.0,,74.0,612409.0,,255.0,2412.0,,,0.0,1.0,7353.7001953125,,5557176.0,0.0,3.025752305984497,363.3999938964844,
7750333064,"4 Sep 2022, 00:22:51",Morning Run,Run,6697,20.46,187.0,340.0,False,,activities/8275819019.fit.gz,,,6697.0,6630.0,20466.0,4.199999809265137,3.086877822875977,127.99821472167967,128.69821166992188,9.5,43.29999923706055,15.0,-0.0034203068353235,87.0,83.50399780273438,,168.23416137695312,255.57423400878903,1876.2093505859373,,340.0,,,256.0,6698.0,,,0.0,1.0,20635.30078125,,5557176.0,0.0,3.055995225906372,10977.0,
7761548238,"5 Sep 2022, 23:46:15",Morning Ride,Ride,7660,60.77,156.0,39.0,False,Scultura 5000,activities/8288544163.fit.gz,,8.0,7660.0,7470.0,60769.0703125,11.139843940734863,8.135083198547363,9.0,5.0,76.19999694824219,93.8000030517578,9.049134254455566,0.021392460912466,144.0,63.73447799682617,,120.64437103271484,177.36825561523438,1320.0,9.0,39.0,1320070.0,,191.0,7661.0,,,0.0,1.0,,6699863.0,,0.0,7.9332990646362305,0.0,
7762289408,"6 Sep 2022, 06:27:19",Afternoon Run,Run,3094,8.26,177.0,104.0,False,,activities/8289378023.fit.gz,,,3094.0,2996.0,8268.0,4.800000190734863,2.7596795558929443,71.99286651611328,68.99286651611328,5.699999809265137,32.599998474121094,49.16666793823242,0.0362844690680503,94.0,80.5197982788086,,159.79611206054688,227.1613006591797,770.7757568359375,,104.0,,,227.0,3095.0,,,0.0,1.0,8477.2998046875,,5557176.0,0.0,2.672268867492676,3800.0,
7766654463,"6 Sep 2022, 21:46:08",Morning Run,Run,5752,16.22,191.0,208.0,False,,activities/8294246567.fit.gz,,,5752.0,5550.0,16221.0,4.0,2.9227027893066406,301.33740234375,296.9374084472656,5.900000095367432,43.29999923706055,25.0,0.0271253306418657,87.0,83.78535461425781,,163.51451110839844,248.58950805664065,1535.6507568359375,,208.0,,,251.0,5753.0,,,0.0,1.0,16889.69921875,,5557176.0,0.0,2.8200626373291016,9175.0,
7777626445,"8 Sep 2022, 23:39:57",Morning Ride,Ride,3613,31.69,174.0,29.0,False,Scultura 5000,activities/8306607179.fit.gz,,8.0,3613.0,3613.0,31691.69921875,14.653905868530272,8.771574974060059,0.0,,,,0.0,0.0,97.0,76.3271484375,,126.44422912597656,142.89151000976562,516.0,17.0,29.0,516312.0,,143.0,3614.0,,,0.0,1.0,,6699863.0,,0.0,8.771574974060059,0.0,
7782934747,"10 Sep 2022, 02:55:40",Lunch Ride,Ride,14090,99.99,142.0,42.0,False,Scultura 5000,activities/8312657869.fit.gz,,8.0,14090.0,13370.0,99993.9375,12.305468559265137,7.478978157043457,219.0,228.0,21.799999237060547,61.59999847412109,12.84816837310791,-0.0080004828050732,154.0,63.16719055175781,,107.01880645751952,160.67703247070312,2119.0,11.0,42.0,2119288.0,,168.0,13961.0,,,0.0,1.0,,6699863.0,,0.0,7.0968017578125,0.0,
7783175968,"10 Sep 2022, 07:07:56",Afternoon Run,Run,2456,7.54,177.0,92.0,False,,activities/8312930146.fit.gz,,,2456.0,2412.0,7539.73974609375,15.389996528625488,3.1259286403656006,36.0,42.0,-15.0,-4.400000095367432,12.808582305908203,-0.0689678937196731,86.0,82.65055847167969,,164.54745483398438,256.1872253417969,717.0,,92.0,614474.0,,252.0,2455.0,,,0.0,1.0,7587.89990234375,,5557176.0,0.0,3.0699265003204346,367.3999938964844,
7787611259,"10 Sep 2022, 21:08:59",Morning Run,Run,7454,23.0,186.0,290.0,False,,activities/8317925027.fit.gz,,,7454.0,7331.0,23008.279296875,12.62322235107422,3.138491153717041,102.0,103.0,-166.1999969482422,-154.39999389648438,10.879261016845703,-0.0017384780803695,88.0,83.59569549560547,,164.76580810546875,253.14649963378903,2128.0,,290.0,1851538.0,,255.0,7454.0,,,0.0,1.0,23153.30078125,,5557176.0,0.0,3.086702346801758,1605.5999755859375,
7798975043,"12 Sep 2022, 23:59:53",Morning Run,Run,2616,7.18,175.0,73.0,False,,activities/8330809154.fit.gz,,,2616.0,2491.0,7186.0,5.400000095367432,2.8847851753234863,71.60763549804688,63.80763626098633,3.0999999046325684,43.29999923706055,41.81818008422852,0.1085443943738937,96.0,82.55770111083984,,154.67108154296875,240.01124572753903,671.779541015625,,73.0,,,236.0,2617.0,,,0.0,1.0,7388.5,,5557176.0,0.0,2.7469418048858643,4146.0,
7799599541,"13 Sep 2022, 03:45:22",Afternoon Ride,Ride,7167,48.81,181.0,64.0,False,Scultura 5000,activities/8331515380.fit.gz,,8.0,7167.0,7167.0,48818.390625,15.469922065734863,6.811551570892334,0.0,,,,0.0,0.0,100.0,77.01809692382812,,125.89395904541016,128.4266815185547,921.0,18.0,64.0,921016.0,,174.0,5715.0,,,0.0,1.0,,6699863.0,,0.0,6.811551570892334,0.0,
7815014147,"15 Sep 2022, 23:10:11",Morning Run,Run,2712,7.89,159.0,28.0,False,,activities/8348750327.fit.gz,,,2712.0,2710.0,7897.0,4.0,2.914022207260132,77.96472930908203,77.66472625732422,2.799999952316284,43.29999923706055,48.18181991577149,0.0037989108823239,87.0,83.22008514404297,,139.25221252441406,242.8515472412109,740.3349609375,,28.0,,,243.0,2713.0,,,0.0,1.0,8142.5,,5557176.0,0.0,2.9118731021881104,2320.0,
7820173836,"17 Sep 2022, 00:42:39",Morning Ride,Ride,13222,95.46,144.0,37.0,False,Scultura 5000,activities/8354567573.fit.gz,,8.0,13222.0,12683.0,95466.109375,13.189844131469728,7.527091979980469,190.0,214.0,16.600000381469727,56.400001525878906,21.32840919494629,-0.0102654220536351,142.0,61.98591613769531,,99.42012786865234,162.66748046875,2057.0,8.0,37.0,2057348.0,,172.0,13213.0,,,0.0,1.0,,6699863.0,,0.0,7.220247268676758,79.4000015258789,
7825423330,"18 Sep 2022, 00:26:35",Morning Run,Run,6069,18.01,185.0,203.0,False,,activities/8360492809.fit.gz,,,6069.0,5828.0,18017.0,4.599999904632568,3.0914549827575684,107.36770629882812,106.76770782470705,7.099999904632568,43.29999923706055,10.0,0.0033301881048828,87.0,83.50446319580078,,159.42430114746094,255.9704742431641,1652.958740234375,,203.0,,,256.0,6070.0,,,0.0,1.0,18179.900390625,,5557176.0,0.0,2.968693256378174,8041.0,
7836272476,"20 Sep 2022, 03:20:23",Afternoon Run,Run,2401,6.98,175.0,71.0,False,,activities/8372792022.fit.gz,,,2401.0,2401.0,6985.0,3.799999952316284,2.9092044830322266,19.127424240112305,18.22742462158203,7.199999809265137,16.100000381469727,11.0,0.0128847528249025,87.0,83.40750122070312,,155.07916259765625,240.94500732421875,638.5928955078125,,71.0,,,240.0,2402.0,,,0.0,1.0,7023.5,,5557176.0,0.0,2.9092044830322266,372.0,
7840944423,"20 Sep 2022, 21:21:12",Morning Ride,Ride,3700,31.8,127.0,10.0,False,Scultura 5000,activities/8378015916.fit.gz,,8.0,3700.0,3700.0,31803.4296875,15.880078315734863,8.595521926879883,0.0,,,,0.0,0.0,94.0,72.91439056396484,,106.76107788085938,137.7681121826172,511.0,17.0,10.0,510520.0,,141.0,3701.0,,,0.0,1.0,,6699863.0,,0.0,8.595521926879883,0.0,
7847457379,"22 Sep 2022, 04:04:50",Afternoon Ride,Ride,4003,29.43,152.0,19.0,False,Scultura 5000,activities/8385294365.fit.gz,,8.0,4003.0,3913.0,29436.69921875,11.844141006469728,7.522795677185059,11.0,6.0,9.800000190734863,19.799999237060547,6.522296905517578,0.0156267527490854,127.0,63.26308822631836,,122.771484375,155.1842498779297,603.0,14.0,19.0,603085.0,,169.0,4004.0,,,0.0,1.0,,6699863.0,,0.0,7.353659629821777,0.0,
7847938461,"22 Sep 2022, 05:39:35","Southbank / Melbourne, Gosch's Paddock",Run,2476,7.14,176.0,51.0,False,,activities/8385838919.fit.gz,,,2476.0,2476.0,7146.3701171875,9.537988662719728,2.886256217956543,30.126192092895508,33.32619094848633,4.400000095367432,19.700000762939453,48.02680206298828,-0.0447779782116413,84.0,81.76496887207031,,149.3264617919922,230.14361572265625,487.0,20.0,51.0,,,231.0,2477.0,,,0.0,1.0,7259.2001953125,,5557176.0,0.0,2.886256217956543,27.100000381469727,
7852682034,"23 Sep 2022, 00:35:50",Morning Ride,Ride,7048,46.35,148.0,58.0,False,Scultura 5000,activities/8391152982.fit.gz,,8.0,7048.0,6340.0,46358.359375,12.532031059265137,7.312044143676758,83.0,83.0,44.400001525878906,64.4000015258789,16.000022888183594,0.0228653438389301,89.0,63.77025985717773,,127.26618194580078,132.6029510498047,702.0,15.0,58.0,701537.0,,179.0,6841.0,,,0.0,1.0,,6699863.0,,0.0,6.57751989364624,358.79998779296875,
7856805492,"23 Sep 2022, 23:16:35",Morning Ride,Ride,7874,51.2,146.0,28.0,False,Scultura 5000,activities/8395795659.fit.gz,,8.0,7874.0,7447.0,51202.171875,12.302343368530272,6.875543594360352,166.0,179.0,55.0,84.5999984741211,6.82210111618042,0.0050779064185917,128.0,60.31302261352539,,114.71453857421876,148.4732208251953,1090.0,11.0,28.0,1089790.0,,150.0,7875.0,,,0.0,1.0,,6699863.0,,0.0,6.502688884735107,0.0,
7856957266,"24 Sep 2022, 01:53:29",Lunch Run,Run,2763,8.14,174.0,30.0,False,,activities/8395965556.fit.gz,,,2763.0,2723.0,8140.0,5.599999904632568,2.9893500804901123,71.97212219238281,62.57212066650391,1.399999976158142,43.29999923706055,28.18181800842285,0.1154791191220283,92.0,82.15613555908203,,139.68405151367188,252.0841217041016,757.8102416992188,,30.0,,,251.0,2764.0,,,0.0,1.0,8334.7001953125,,5557176.0,0.0,2.946073055267334,3500.0,
7862228959,"25 Sep 2022, 00:39:58",Morning Run,Run,4884,15.03,183.0,111.0,False,,activities/8401949475.fit.gz,,,4884.0,4693.0,15037.0,4.800000190734863,3.2041337490081787,23.08333396911621,21.983333587646484,5.599999904632568,15.899999618530272,9.090909004211426,0.0073152887634932,89.0,84.02261352539062,,143.54969787597656,262.3355407714844,1371.26318359375,,111.0,,,263.0,4885.0,,,0.0,1.0,15081.7001953125,,5557176.0,0.0,3.078828811645508,3204.0,
7868690318,"26 Sep 2022, 06:56:13",Afternoon Run,Run,3646,9.98,178.0,143.0,False,,activities/8409402704.fit.gz,,,3646.0,3608.0,9988.0,5.400000095367432,2.7682926654815674,71.218994140625,69.718994140625,-14.899999618530272,22.799999237060547,45.71428680419922,0.0150180216878652,96.0,81.24748229980469,,162.60223388671875,228.11312866210935,931.4173583984376,,143.0,,,229.0,3647.0,,,0.0,1.0,10244.099609375,,5557176.0,0.0,2.739440441131592,2503.0,
7872933140,"27 Sep 2022, 00:15:42",Morning Ride,Ride,14237,112.54,151.0,60.0,False,Scultura 5000,activities/8414158556.fit.gz,,8.0,14237.0,14212.0,112540.5078125,11.495312690734863,7.91869592666626,10.0,11.0,3.400000095367432,20.799999237060547,5.953489780426025,0.0104851135984063,150.0,63.68424987792969,,118.40776824951172,166.27655029296875,2368.0,11.0,60.0,2368430.0,,176.0,14238.0,,,0.0,1.0,,6699863.0,,0.0,7.904790878295898,0.0,
7873103838,"27 Sep 2022, 04:37:43",Afternoon Run,Run,3596,9.68,155.0,93.0,False,,activities/8414351581.fit.gz,,,3596.0,3189.0,9688.0,4.0,3.037942886352539,32.86896896362305,31.568967819213867,7.099999904632568,16.100000381469727,12.5,0.0134186623618006,86.0,83.16101837158203,,153.39987182617188,249.2181396484375,888.19287109375,,93.0,,,245.0,3395.0,,,0.0,1.0,9768.7001953125,,5557176.0,0.0,2.6941046714782715,367.0,
7882338872,"28 Sep 2022, 21:01:47",Morning Run,Run,5736,16.55,184.0,268.0,False,,activities/8424617759.fit.gz,,,5736.0,5673.0,16551.0,4.199999809265137,2.917504072189331,314.8598937988281,314.9598999023437,9.300000190734863,43.29999923706055,21.81818199157715,-0.00060419307556,87.0,83.33086395263672,,168.07669067382812,245.45892333984372,1567.937255859375,,268.0,,,250.0,5737.0,,,0.0,1.0,17244.80078125,,5557176.0,0.0,2.885460138320923,15021.0,
7892007427,"30 Sep 2022, 23:50:43",Morning Ride,Ride,5350,38.95,129.0,14.0,False,Scultura 5000,activities/8435473631.fit.gz,,8.0,5350.0,5239.0,38949.71875,9.525781631469728,7.434571266174316,6.0,4.0,12.800000190734863,25.399999618530277,7.150842666625977,0.0107831303030252,143.0,58.14564895629883,,104.1684799194336,143.31919860839844,770.0,12.0,14.0,769505.0,,146.0,5351.0,,,0.0,1.0,,6699863.0,,0.0,7.28032112121582,0.0,
7896821059,"1 Oct 2022, 21:01:39",Melbourne Half Marathon,Run,6110,21.33,188.0,400.0,False,,activities/8440920777.fit.gz,,,6110.0,6110.0,21337.0,4.599999904632568,3.4921441078186035,87.75501251220703,82.25499725341797,7.300000190734863,26.200000762939453,31.66666603088379,0.0257768202573061,88.0,84.55229949951172,,179.76116943359375,286.0600891113281,1962.1400146484373,,400.0,,,286.0,6111.0,,,0.0,1.0,21580.400390625,,11674965.0,0.0,3.4921441078186035,0.0,
